CUSTOMER_NUMBER_BLINDED,SALES_OFFICE_DESCRIPTION,DELIVERY_PLANT_DESCRIPTION,ON_BOARDING_DATE,ADDRESS_CITY,ADDRESS_ZIP_CODE,COUNTY,GEO_LONGITUDE,GEO_LATITUDE,CUSTOMER_ACTIVITY_CLUSTER_DESCRIPTION,CUSTOMER_TRADE_CHANNEL_DESCRIPTION,CUSTOMER_SUB_TRADE_CHANNEL_DESCRIPTION,BUSINESS_TYPE_EXTENSION_DESCRIPTION,CUSTOMER_TRADE_CHANNEL_DESCRIPTION2,MARKET_DESCRIPTION,COLD_DRINK_CHANNEL_DESCRIPTION
C00000001944904904790,"Wilsonville, OR","Wilsonville, OR",7/15/1994,KALAMA,98625,COWLITZ,-122.845187,46.00868,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000001919829841489,"Richfield, UT","Richfield, UT",1/13/2020,DELTA,84624-9261,MILLARD,-112.578149,39.352409,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000008709658491147,"Wilsonville, OR","Wilsonville, OR",6/24/2018,PORTLAND,97219-2313,MULTNOMAH,-122.671685,45.47475,Eating & Drinking,All Other,Other Bar/Tavern/Lic,Secondary Volume,All Other,ON PREMISE                    ,EATING/DRINKING               
C00000006051652601716,"Draper, UT","Draper, UT",11/29/2017,HIGHLAND,84003-8012,UTAH,-111.790725,40.4319,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000159311581240368,"Draper, UT","Draper, UT",9/9/2019,MIDWAY,84049-6313,WASATCH,-111.47383,40.51221,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000227240917201900,"Tempe, AZ","Tempe, AZ",10/9/1995,SCOTTSDALE,85250-2617,MARICOPA,-111.891102,33.508603,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000018184251301953,"Draper, UT","Draper, UT",3/27/2012,SALT LAKE CITY,84105-1704,SALT LAKE,-111.842825,40.741645,Other Shopping & Ser,Drug Store,Conventional Indepen,DSD,Drug Store,ON PREMISE                    ,NON COLD DRINK                
C00001158150116381800,"Colorado Springs, CO","Colorado Springs, CO",2/22/2019,COLORADO SPRINGS,80923,EL PASO,-104.724232,38.928624,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000187225019401614,"Draper, UT","Draper, UT",5/10/2021,SANDY,84070,SALT LAKE,-111.89095,40.583515,Third Party (Non-Con,Amusement,FULL LINE OPERATOR,DSD,Amusement,ON PREMISE                    ,WHOLESALE                     
C00000089224705422153,"Spokane, WA","Spokane, WA",7/14/2021,POST FALLS,83854-7085,KOOTENAI,-116.920526,47.712123,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000089616038151115,"Tucson, AZ","Tucson, AZ",10/20/2021,TUCSON,85712-1284,PIMA,-110.892495,32.265715,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000016294132842450,"Logan, UT","Logan, UT",5/21/2019,LOGAN,84341-2395,CACHE,-111.82973,41.75747,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000188816591373541,"Pueblo, CO","Pueblo, CO",5/5/2010,PUEBLO WEST,81007,PUEBLO,-104.705941,38.325642,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000645164423232378,"Draper, UT","Draper, UT",3/14/2016,GRANTSVILLE,84029-9556,TOOELE,-112.4593,40.599849,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00001243192724381380,"Grand Junction, CO","Grand Junction, CO",6/17/2011,CEDAREDGE,81413,DELTA,-107.92659,38.89095,Grocery Shopping,Supermarket,Chain Supermarket,DSD,Supermarket,MASS                          ,NON COLD DRINK                
C00000017589647662390,"Tempe, AZ","Tempe, AZ",2/5/2018,MESA,85204-6609,MARICOPA,-111.805576,33.383272,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000003545548991047,"Tucson, AZ","Tucson, AZ",9/13/2015,TUCSON,85746-8031,PIMA,-111.02533,32.133875,Eating & Drinking,Quick Service Restau,FSR-All Other,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000064416979761899,"Denver, CO","Denver, CO",6/9/1994,DENVER,80216-2027,DENVER,-104.98872,39.78648,Third Party (Non-Con,Wholesale,Wholesaler,DSD,Wholesale,ON PREMISE                    ,WHOLESALE                     
C00000029071517481430,"Pueblo, CO","Pueblo, CO",3/20/2020,PENROSE,81240-9010,FREMONT,-105.027367,38.424813,Eating & Drinking,Quick Service Restau,QSR-Pizza,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000028119952460873,"Tacoma, WA","Tacoma Sales Center, WA",3/29/1995,FEDERAL WAY,98003-6407,KING,-122.314284,47.307686,Eating & Drinking,Quick Service Restau,QSR-Hamburger,Agency,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000000188758552212,"Scottsbluff, NE","Scottsbluff, NE",2/10/2009,LAGRANGE,82221,GOSHEN,-104.163615,41.637575,Educational,College/University,Other College/Univer,DSD,College/University,ON PREMISE                    ,GOV'T/EDU                     
C00000005345951366298,"Wenatchee, WA","Wenatchee, WA",3/25/2021,MOSES LAKE,98837-8826,GRANT,-119.252609,47.105817,Eating & Drinking,Quick Service Restau,QSR-Pizza,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00001953217623661450,"Twin Falls, ID","Twin Falls, ID",7/26/2013,JEROME,83338,JEROME,-114.508435,42.637045,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000002951337616922,"Tacoma, WA","Tacoma Sales Center, WA",12/2/2019,SUMNER,98390-9647,PIERCE,-122.248805,47.23926,Eating & Drinking,Quick Service Restau,QSR-Pizza,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000001152376229248,"Wenatchee, WA","Wenatchee, WA",5/28/2021,EPHRATA,98823-1671,GRANT,-119.551195,47.32132,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000008961954981757,"Glendale, AZ","Glendale, AZ",7/22/2020,PHOENIX,85019-4423,MARICOPA,-112.13483,33.4805,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000188815532221063,"Bremerton, WA","Bremerton, WA",12/29/2014,PORT ORCHARD,98366-3501,KITSAP,-122.625202,47.533109,Other Shopping & Ser,General Merchandiser,Hardware/Home-Improv,DSD,General Merchandiser,ON PREMISE                    ,RETAIL                        
C00000013811164281637,"Draper, UT","Draper, UT",10/1/1983,SALT LAKE CITY,84105-3321,SALT LAKE,-111.86249,40.725595,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00002358247717081450,"Draper, UT","Draper, UT",2/17/2004,MIDWAY,84049,WASATCH,-111.482758,40.484322,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000060510323712344,"Reno, NV","Reno, NV",6/29/2022,MINDEN,89423-4700,DOUGLAS,-119.779144,38.962108,Entertainment/Recrea,Amusement,Cinema/Movie,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00002070229717681290,"Boise, ID","Boise, ID",7/7/2011,CALDWELL,83605-3402,CANYON,-116.681455,43.667685,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000014431359106911,"Grand Junction, CO","Grand Junction, CO",8/2/2018,GRAND JUNCTION,81505-7170,MESA,-108.588015,39.082704,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000046622032359571,"Bend, OR","Bend, OR",2/23/2021,SISTERS,97759-1157,DESCHUTES,-121.546868,44.29133,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000001639972401050,"Bremerton, WA","Bremerton, WA",6/24/2018,BREMERTON,98312-1740,KITSAP,-122.703982,47.579579,Eating & Drinking,All Other,FSR-All Other,Secondary Volume,All Other,ON PREMISE                    ,EATING/DRINKING               
C00000002390513217937,"Eugene, OR","Eugene, OR",4/15/2019,ALBANY,97321-1787,BENTON,-123.11217,44.64416,Eating & Drinking,Quick Service Restau,Cart/Mobile Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000222727715981114,"Denver, CO","Denver, CO",7/3/2018,LAKEWOOD,80215-1028,JEFFERSON,-105.14241,39.747515,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000243748122942410,"Draper, UT","Draper, UT",9/13/2021,WEST VALLEY CITY,84119-5789,SALT LAKE,-111.95903,40.696446,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000177877510291194,"Colorado Springs, CO","Colorado Springs, CO",5/24/2016,COLORADO SPRINGS,80921-3953,EL PASO,-104.798898,39.0019,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000152410058311912,"Wilsonville, OR","Wilsonville, OR",9/14/1994,THE DALLES,97058-3398,WASCO,-121.164646,45.587864,At-Work,Health/Hospital,Other Health/Hospita,DSD,Health/Hospital,ON PREMISE                    ,HEALTH/HOSPITAL               
C00000001486523291431,"Boise, ID","Boise, ID",3/13/2001,CALDWELL,83605,CANYON,-116.59216,43.663195,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00001170126911252310,"Wenatchee, WA","Wenatchee, WA",4/5/2022,QUINCY,98848-9842,GRANT,-119.87511,47.223505,Eating & Drinking,Quick Service Restau,QSR-Pizza,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000024267431110950,"Albuquerque, NM","Albuquerque, NM",2/6/2019,ALBUQUERQUE,87107-1904,BERNALILLO,-106.613178,35.116433,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000164149419961037,"Flagstaff, AZ","Flagstaff, AZ",4/8/1994,CAMERON,86020,COCONINO,-111.411704,35.876555,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000001264609948262,"Bend, OR","Bend, OR",4/5/2022,CULVER,97734-1609,JEFFERSON,-121.210005,44.523935,Other Shopping & Ser,General Merchandiser,Other General Mercha,DSD,General Merchandiser,ON PREMISE                    ,RETAIL                        
C00000095610012173838,"Draper, UT","Draper, UT",12/21/2021,OREM,84058-7308,UTAH,-111.712439,40.27304,Entertainment/Recrea,Amusement,Other Amusement,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000038320652231703,"Johnstown, CO","Johnstown, CO",9/27/2004,BOULDER,80302,BOULDER,-105.28065,40.01774,Eating & Drinking,Other Eating & Drink,QSR-Other Fast Food,Agency,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000023505279121259,"Arlington, WA","Arlington, WA",3/23/2022,ANACORTES,98221-4105,SKAGIT,-122.61332,48.51666,Entertainment/Recrea,Leisure,Social Club/Fraterna,DSD,Leisure,ON PREMISE                    ,GOV'T/EDU                     
C00000010265252433569,"Glendale, AZ","Glendale, AZ",5/16/2003,PEORIA,85381-4610,MARICOPA,-112.229515,33.610565,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000931122020791992,"Bellevue, WA","Bellevue, WA",7/27/2021,SEATAC,98198-5701,KING,-122.296305,47.42245,Eating & Drinking,Quick Service Restau,QSR-Pizza,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000051620421534570,,,6/8/2021,DRAPER,84020-9860,SALT LAKE,-111.871105,40.536305,Eating & Drinking,Other Eating & Drink,,DSD,Other Eating & Drink,                              ,                              
C00001848119019532060,"Draper, UT","Draper, UT",9/18/2018,SALT LAKE CITY,84104-1120,SALT LAKE,-111.914353,40.766502,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000225313101633643,"Pocatello, ID","Pocatello, ID",10/21/2008,BLACKFOOT,83221-3131,BINGHAM,-112.354295,43.181915,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000018673995951082,"Wilsonville, OR","Wilsonville, OR",4/6/2011,PORTLAND,97217-7938,MULTNOMAH,-122.662823,45.604441,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000020672207672908,"Tempe, AZ","Tempe, AZ",10/28/2005,SCOTTSDALE,85251-4346,MARICOPA,-111.93452,33.49341,Travel/Transportatio,Lodging,Other Lodging,DSD,Lodging,ON PREMISE                    ,LODGING                       
C00000120615001585848,"Tempe, AZ","Tempe, AZ",1/17/2020,QUEEN CREEK,85142-6052,MARICOPA,-111.67432,33.212105,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000002213904173249,"Glendale, AZ","Glendale, AZ",5/15/2020,ANTHEM,85086-0448,MARICOPA,-112.1345,33.864178,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000122316815841186,"Price, UT","Price, UT",5/1/2006,MOAB,84532,GRAND,-109.580268,38.606082,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000001048160771926,"Wilsonville, OR","Wilsonville, OR",10/19/2020,TIGARD,97223-4452,WASHINGTON,-122.78292,45.448675,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000106610872301273,"Wilsonville, OR","Wilsonville, OR",6/24/2018,LONGVIEW,98632-1007,COWLITZ,-122.931915,46.115835,Eating & Drinking,All Other,Other Eating & Drink,Secondary Volume,All Other,ON PREMISE                    ,EATING/DRINKING               
C00000000271802105355,"Denver, CO","Denver, CO",6/13/2019,ARVADA,80004-4016,JEFFERSON,-105.136305,39.81268,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00002428102714801510,"Draper, UT","Draper, UT",9/26/2017,PROVO,84604,UTAH,-111.66298,40.250615,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000148015771041151,"Colorado Springs, CO","Colorado Springs, CO",12/20/2019,SIMLA,80835-5015,ELBERT,-104.083745,39.14265,Grocery Shopping,Full Service Restaur,Other Convenience St,DSD,Full Service Restaur,HOME MARKET                   ,NON COLD DRINK                
C00000071920971992567,"Elko, NV","Elko, NV",11/19/2018,ELKO,89801-3657,ELKO,-115.762425,40.83005,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000017792521631081,"Johnstown, CO","Johnstown, CO",4/5/2019,BOULDER,80302-6709,BOULDER,-105.262502,40.01457,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00001769222021261470,"Prescott, AZ","Glendale, AZ",5/18/2016,SEDONA,86336-4223,COCONINO,-111.759694,34.870586,Eating & Drinking,Quick Service Restau,FSR-All Other,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000043910761774452,"Glendale, AZ","Glendale, AZ",6/17/2019,PHOENIX,85021-5260,MARICOPA,-112.09832,33.553095,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000141910061680375,"Tempe, AZ","Tempe, AZ",3/10/2021,MESA,85212-9627,MARICOPA,-111.669025,33.3649,Eating & Drinking,Quick Service Restau,QSR-Pizza,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000033963112581638,"Bremerton, WA","Bremerton, WA",5/28/2020,ALLYN,98524,MASON,-122.831118,47.379031,Eating & Drinking,Quick Service Restau,QSR-Pizza,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000197823991222496,"Glendale, AZ","Glendale, AZ",9/8/1993,PHOENIX,85031-4048,MARICOPA,-112.168327,33.480703,Grocery Shopping,Local & Traditional,Other Local & Tradit,DSD,Local & Traditional,HOME MARKET                   ,NON COLD DRINK                
C00002494209817582430,"Tempe, AZ","Tempe, AZ",4/24/2018,MESA,85208-6400,MARICOPA,-111.65875,33.405921,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000872138517372049,"Wenatchee, WA","Wenatchee, WA",6/21/2018,OTHELLO,99344-1574,ADAMS,-119.15357,46.82622,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000002854567581151,"Wilsonville, OR","Wilsonville, OR",1/31/2016,PORTLAND,97201-5805,MULTNOMAH,-122.67624,45.51386,Eating & Drinking,Quick Service Restau,QSR-Sandwich,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000017591776962451,"Draper, UT","Draper, UT",3/22/2022,MAGNA,84044-2218,SALT LAKE,-112.082755,40.696495,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
